,DURATION,SRC_BYTES,DST_BYTES,COUNT,SRV_COUNT,SAME_SRV_RATE,DIFF_SRV_RATE,SRV_DIFF_HOST_RATE,DST_HOST_COUNT,DST_HOST_SRV_COUNT,DST_HOST_SAME_SRV_RATE,DST_HOST_DIFF_SRV_RATE,DST_HOST_SAME_SRV_PORT_RATE,DST_HOST_SRV_DIFF_HOST_RATE,DST_HOST_SERROR_RATE,DST_HOST_SRV_SERROR_RATE,CLASS
1811,2,3450.0,337.0,1,2,1.0,0.0,1.0,98,126,0.52,0.05,0.01,0.02,0.0,0.0,Potential Thread
1812,0,46.0,77.0,137,137,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,Potential Thread
1813,0,0.0,0.0,234,9,0.04,0.07,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,Potential Thread
1814,0,289.0,16639.0,7,7,1.0,0.0,0.0,44,255,1.0,0.0,0.02,0.04,0.0,0.0,Normal Package
1815,0,214.0,296.0,3,3,1.0,0.0,0.0,84,137,1.0,0.0,0.01,0.07,0.0,0.0,Potential Thread
1816,0,0.0,0.0,230,15,0.07,0.06,0.0,255,15,0.06,0.06,0.0,0.0,1.0,1.0,Normal Package
1817,0,0.0,0.0,150,20,0.13,0.05,0.0,255,6,0.02,0.08,0.0,0.0,1.0,1.0,Potential Thread
1818,0,354.0,449.0,19,19,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1819,0,0.0,0.0,277,10,0.04,0.06,0.0,255,10,0.04,0.08,0.0,0.0,1.0,1.0,Potential Thread
1820,0,347.0,1417.0,23,23,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1821,0,0.0,0.0,1,2,1.0,0.0,1.0,35,118,1.0,0.0,0.03,0.22,0.0,0.0,Potential Thread
1822,0,848.0,332.0,1,3,1.0,0.0,1.0,113,171,0.62,0.05,0.01,0.01,0.0,0.0,Normal Package
1823,0,2890.0,0.0,13,13,1.0,0.0,0.0,112,60,0.54,0.03,0.54,0.0,0.0,0.0,Potential Thread
1824,0,0.0,0.0,37,12,0.32,0.08,0.0,255,61,0.24,0.02,0.01,0.0,1.0,1.0,Normal Package
1825,0,226.0,1344.0,15,16,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1826,0,0.0,0.0,116,1,0.01,1.0,0.0,255,1,0.0,0.47000000000000003,0.0,0.0,0.0,0.0,Potential Thread
1827,0,236.0,296.0,4,4,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
1828,0,0.0,0.0,148,5,0.03,0.06,0.0,255,24,0.09,0.06,0.0,0.0,1.0,1.0,Potential Thread
1829,0,313.0,2698.0,1,5,1.0,0.0,1.0,255,224,0.88,0.01,0.0,0.0,0.0,0.0,Normal Package
1830,0,44.0,127.0,185,185,1.0,0.0,0.0,110,71,0.65,0.03,0.01,0.0,0.0,0.0,Normal Package
1831,0,0.0,0.0,261,3,0.01,0.06,0.0,255,3,0.01,0.07,0.0,0.0,1.0,1.0,Potential Thread
1832,0,329.0,3765.0,23,23,1.0,0.0,0.0,23,255,1.0,0.0,0.04,0.01,0.0,0.0,Normal Package
1833,0,2315.0,328.0,1,1,1.0,0.0,0.0,164,121,0.43,0.02,0.01,0.02,0.0,0.0,Normal Package
1834,0,0.0,0.0,149,17,0.11,0.05,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,Normal Package
1835,0,0.0,0.0,2,1,0.5,1.0,0.0,255,1,0.0,0.5700000000000001,0.52,0.0,0.01,0.0,Potential Thread
1836,0,219.0,1042.0,19,21,1.0,0.0,0.1,244,255,1.0,0.0,0.0,0.01,0.0,0.0,Normal Package
1837,0,616.0,329.0,1,1,1.0,0.0,0.0,255,93,0.36,0.03,0.0,0.0,0.0,0.0,Potential Thread
1838,0,45.0,133.0,75,154,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
1839,0,234.0,2501.0,26,29,1.0,0.0,0.1,46,131,1.0,0.0,0.02,0.04,0.0,0.0,Potential Thread
1840,0,0.0,0.0,32,7,0.22,0.12,0.0,255,64,0.25,0.02,0.01,0.0,1.0,1.0,Potential Thread
1841,0,45.0,77.0,86,87,1.0,0.0,0.02,255,254,1.0,0.01,0.0,0.0,0.0,0.0,Potential Thread
1842,0,196.0,1337.0,33,34,1.0,0.0,0.06,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
1843,0,0.0,0.0,5,2,0.4,0.6000000000000001,0.0,255,62,0.24,0.02,0.0,0.0,1.0,1.0,Normal Package
1844,0,0.0,0.0,173,1,0.01,0.06,0.0,255,1,0.0,0.08,0.0,0.0,0.0,0.0,Normal Package
1845,0,168.0,1674.0,2,11,1.0,0.0,0.18,2,9,1.0,0.0,0.5,0.33,0.5,0.11,Potential Thread
1846,0,0.0,0.0,269,15,0.06,0.06,0.0,255,15,0.06,0.06,0.0,0.0,1.0,1.0,Potential Thread
1847,210,147.0,105.0,1,1,1.0,0.0,0.0,255,1,0.0,0.84,1.0,0.0,0.0,0.0,Normal Package
1848,0,8.0,0.0,1,27,1.0,0.0,1.0,2,255,1.0,0.0,1.0,0.5,0.0,0.0,Normal Package
1849,0,0.0,0.0,8,8,1.0,0.0,0.0,116,255,1.0,0.0,0.02,0.05,0.0,0.0,Potential Thread
1850,0,0.0,0.0,391,1,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.11,0.0,Potential Thread
1851,0,0.0,0.0,298,18,0.06,0.05,0.0,255,14,0.05,0.06,0.0,0.0,1.0,1.0,Normal Package
1852,0,0.0,0.0,255,10,0.04,0.06,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,Potential Thread
1853,2,999999.99,0.0,2,2,1.0,0.0,0.0,77,39,0.38,0.04,0.38,0.05,0.0,0.0,Normal Package
1854,0,501760.0,0.0,2,2,1.0,0.0,0.0,39,6,0.15,0.08,0.15,0.0,0.0,0.0,Potential Thread
1855,0,0.0,0.0,290,15,0.05,0.06,0.0,255,5,0.02,0.07,0.0,0.0,1.0,1.0,Potential Thread
1856,0,0.0,0.0,26,7,0.27,0.19,0.0,255,50,0.2,0.04,0.02,0.0,1.0,1.0,Potential Thread
1857,0,0.0,0.0,128,6,0.05,0.06,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,Normal Package
1858,0,205.0,649.0,9,22,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.01,0.01,Potential Thread
1859,0,290.0,3084.0,6,6,1.0,0.0,0.0,16,255,1.0,0.0,0.06,0.06,0.0,0.0,Potential Thread
1860,0,43.0,128.0,143,222,1.0,0.0,0.01,255,210,0.8200000000000001,0.01,0.0,0.0,0.0,0.0,Potential Thread
1861,0,0.0,0.0,207,4,0.02,0.07,0.0,255,4,0.02,0.08,0.0,0.0,0.0,0.0,Normal Package
1862,0,190.0,2165.0,1,1,1.0,0.0,0.0,47,255,1.0,0.0,0.02,0.04,0.0,0.0,Potential Thread
1863,0,0.0,0.0,192,1,0.01,0.07,0.0,255,1,0.0,0.09,0.0,0.0,1.0,1.0,Potential Thread
1864,0,0.0,0.0,264,7,0.03,0.06,0.0,255,7,0.03,0.08,0.0,0.0,0.0,0.0,Potential Thread
1865,0,0.0,0.0,211,19,0.09,0.05,0.0,255,19,0.07,0.05,0.0,0.0,1.0,1.0,Potential Thread
1866,0,0.0,0.0,223,19,0.09,0.06,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,Normal Package
1867,14,105.0,147.0,2,2,1.0,0.0,0.0,89,83,0.93,0.03,0.03,0.0,0.0,0.0,Normal Package
1868,0,857.0,327.0,1,1,1.0,0.0,0.0,173,132,0.5700000000000001,0.02,0.01,0.02,0.0,0.0,Potential Thread
1869,0,0.0,0.0,192,2,0.01,0.07,0.0,255,4,0.02,0.08,0.0,0.0,1.0,1.0,Normal Package
1870,0,44.0,74.0,244,249,1.0,0.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,Potential Thread
1871,0,0.0,0.0,121,17,0.14,0.05,0.0,255,15,0.06,0.05,0.0,0.0,1.0,1.0,Normal Package
1872,0,2522.0,326.0,1,1,1.0,0.0,0.0,255,141,0.55,0.03,0.01,0.0,0.0,0.0,Normal Package
1873,0,0.0,0.0,222,1,0.0,0.07,0.0,255,5,0.02,0.06,0.0,0.0,1.0,1.0,Normal Package
1874,0,211.0,2081.0,5,8,1.0,0.0,0.25,88,255,1.0,0.0,0.01,0.04,0.0,0.0,Potential Thread
1875,0,0.0,0.0,236,7,0.03,0.06,0.0,255,7,0.03,0.06,0.0,0.0,1.0,1.0,Potential Thread
1876,0,352.0,1100.0,18,19,1.0,0.0,0.11,150,255,1.0,0.0,0.01,0.05,0.0,0.0,Potential Thread
1877,0,35.0,0.0,1,2,1.0,0.0,1.0,238,21,0.09,0.03,0.09,0.0,0.01,0.0,Potential Thread
1878,0,0.0,0.0,1,2,1.0,0.0,1.0,1,250,1.0,0.0,1.0,0.02,0.0,0.0,Normal Package
1879,0,0.0,0.0,224,4,0.02,0.07,0.0,255,4,0.02,0.07,0.0,0.0,0.0,0.0,Normal Package
1880,0,216.0,2075.0,3,3,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.05,0.0,0.0,Potential Thread
1881,0,0.0,0.0,109,7,0.06,0.07,0.0,255,7,0.03,0.07,0.0,0.0,0.0,0.0,Normal Package
1882,0,0.0,0.0,188,16,0.09,0.05,0.0,255,16,0.06,0.05,0.0,0.0,1.0,1.0,Normal Package
1883,0,0.0,0.0,248,13,0.05,0.07,0.0,255,13,0.05,0.07,0.0,0.0,1.0,1.0,Potential Thread
1884,0,43.0,130.0,74,154,1.0,0.0,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,Normal Package
1885,0,0.0,0.0,1,1,1.0,0.0,0.0,3,166,1.0,0.0,0.33,0.23,0.0,0.0,Normal Package
1886,0,2381.0,326.0,1,1,1.0,0.0,0.0,254,167,0.65,0.03,0.01,0.01,0.0,0.01,Potential Thread
1887,0,225.0,513.0,30,47,1.0,0.0,0.04,255,255,1.0,0.0,0.01,0.0,0.0,0.0,Potential Thread
1888,0,43.0,132.0,79,158,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1889,0,29.0,29.0,2,5,1.0,0.0,0.6000000000000001,197,193,0.98,0.02,0.01,0.0,0.0,0.0,Potential Thread
1890,1,0.0,0.0,52,2,0.04,0.54,0.0,222,2,0.01,0.13,0.23,0.0,0.01,0.0,Potential Thread
1891,0,229.0,1259.0,12,12,1.0,0.0,0.0,65,255,1.0,0.0,0.02,0.01,0.0,0.0,Potential Thread
1892,0,0.0,0.0,511,1,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.13,0.0,Potential Thread
1893,0,0.0,0.0,271,18,0.07,0.04,0.0,255,18,0.07,0.05,0.0,0.0,1.0,1.0,Normal Package
1894,0,0.0,0.0,3,1,0.33,1.0,0.0,255,41,0.16,0.04,0.01,0.0,1.0,1.0,Normal Package
1895,0,0.0,0.0,202,1,0.0,0.07,0.0,255,1,0.0,0.08,0.0,0.0,1.0,1.0,Normal Package
1896,0,0.0,0.0,1,1,1.0,0.0,0.0,14,247,1.0,0.0,0.07,0.13,0.0,0.0,Normal Package
1897,0,54540.0,8314.0,6,7,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
1898,0,8.0,0.0,1,30,1.0,0.0,1.0,1,37,1.0,0.0,1.0,0.51,0.0,0.0,Normal Package
1899,0,0.0,0.0,236,4,0.02,0.07,0.0,255,17,0.07,0.08,0.0,0.0,1.0,1.0,Normal Package
1900,0,288.0,499.0,23,23,1.0,0.0,0.0,84,255,1.0,0.0,0.01,0.02,0.0,0.0,Normal Package
1901,0,216.0,292.0,10,30,1.0,0.0,0.17,59,255,1.0,0.0,0.02,0.01,0.02,0.01,Normal Package
1902,0,343.0,293.0,19,19,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1903,0,8.0,0.0,1,29,1.0,0.0,1.0,2,61,1.0,0.0,1.0,0.26,0.0,0.0,Potential Thread
1904,0,1.0,0.0,30,1,0.03,0.13,0.0,255,1,0.0,0.26,0.9400000000000001,0.0,0.0,0.0,Potential Thread
1905,0,45.0,45.0,181,181,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,Normal Package
1906,0,0.0,0.0,1,1,1.0,0.0,0.0,214,155,0.72,0.01,0.0,0.0,0.0,0.0,Potential Thread
1907,0,582.0,334.0,1,1,1.0,0.0,0.0,146,134,0.48,0.03,0.01,0.01,0.01,0.0,Normal Package
1908,0,0.0,0.0,453,1,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.08,0.0,Potential Thread
1909,0,217.0,23622.0,8,8,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.04,0.0,0.0,Potential Thread
1910,0,0.0,0.0,117,6,0.05,0.06,0.0,255,6,0.02,0.05,0.0,0.0,1.0,1.0,Potential Thread
1911,1,1190.0,2447.0,1,1,1.0,0.0,0.0,255,133,0.52,0.02,0.0,0.0,0.0,0.0,Normal Package
1912,0,291.0,406.0,9,16,1.0,0.0,0.25,136,255,1.0,0.0,0.01,0.04,0.0,0.0,Potential Thread
1913,0,0.0,0.0,37,23,0.62,0.08,0.0,255,23,0.09,0.07,0.0,0.0,1.0,1.0,Potential Thread
1914,0,0.0,0.0,237,15,0.06,0.07,0.0,255,1,0.0,0.08,0.0,0.0,1.0,1.0,Potential Thread
1915,0,748.0,0.0,1,1,1.0,0.0,0.0,25,7,0.28,0.08,0.28,0.0,0.0,0.0,Normal Package
1916,0,0.0,0.0,114,14,0.12,0.06,0.0,255,4,0.02,0.08,0.0,0.0,1.0,1.0,Potential Thread
1917,0,10.0,228.0,2,1,0.5,1.0,0.0,121,7,0.02,0.03,0.01,0.29,0.0,0.0,Normal Package
1918,0,0.0,0.0,140,6,0.04,0.07,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,Normal Package
1919,0,1.0,0.0,8,8,1.0,0.0,0.0,255,8,0.03,0.07,0.13,0.0,0.0,0.0,Normal Package
1920,0,12165.0,0.0,3,3,1.0,0.0,0.0,169,43,0.18,0.04,0.18,0.05,0.0,0.0,Normal Package
1921,0,221.0,642.0,29,30,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1922,0,309.0,2698.0,2,2,1.0,0.0,0.0,255,228,0.89,0.01,0.0,0.0,0.0,0.0,Normal Package
1923,0,46.0,46.0,184,184,1.0,0.0,0.0,255,205,0.8,0.01,0.0,0.0,0.0,0.0,Potential Thread
1924,3,90.0,33.0,3,6,1.0,0.0,0.67,59,41,0.6900000000000001,0.05,0.6900000000000001,0.0,0.0,0.0,Potential Thread
1925,0,203.0,481.0,5,7,1.0,0.0,0.43,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
1926,0,0.0,0.0,1,2,1.0,0.0,1.0,166,116,0.7000000000000001,0.02,0.01,0.0,0.0,0.0,Normal Package
1927,0,0.0,0.0,1,1,1.0,0.0,0.0,27,255,1.0,0.0,0.04,0.09,0.0,0.0,Potential Thread
1928,0,361.0,370.0,4,4,1.0,0.0,0.0,26,255,1.0,0.0,0.04,0.01,0.0,0.0,Potential Thread
1929,0,5518.0,471.0,1,1,1.0,0.0,0.0,71,122,0.18,0.04,0.01,0.02,0.03,0.0,Normal Package
1930,0,0.0,0.0,1,1,1.0,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,Normal Package
1931,0,350.0,590.0,1,2,1.0,0.0,1.0,3,255,1.0,0.0,0.33,0.02,0.0,0.01,Normal Package
1932,0,572.0,330.0,1,1,1.0,0.0,0.0,41,237,0.98,0.05,0.02,0.01,0.0,0.0,Potential Thread
1933,0,288.0,864.0,10,10,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.04,0.0,0.0,Potential Thread
1934,0,250.0,1774.0,1,1,1.0,0.0,0.0,255,249,0.98,0.01,0.0,0.0,0.0,0.0,Potential Thread
1935,0,222.0,797.0,8,8,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.06,0.0,0.0,Potential Thread
1936,31,1075.0,3081.0,1,1,1.0,0.0,0.0,255,60,0.24,0.03,0.0,0.0,0.0,0.0,Normal Package
1937,0,0.0,0.0,124,22,0.18,0.06,0.0,255,22,0.09,0.05,0.0,0.0,1.0,1.0,Potential Thread
1938,0,355.0,870.0,28,28,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1939,0,0.0,0.0,1,1,1.0,0.0,0.0,63,136,0.33,0.03,0.02,0.01,0.97,0.15,Normal Package
1940,0,46.0,46.0,15,21,1.0,0.0,0.1,255,255,1.0,0.0,0.01,0.0,0.0,0.0,Normal Package
1941,0,225.0,2445.0,4,5,1.0,0.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1942,0,244.0,6068.0,23,23,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1943,0,0.0,0.0,105,14,0.13,0.06,0.0,181,14,0.08,0.1,0.01,0.0,1.0,1.0,Normal Package
1944,0,45.0,77.0,148,148,1.0,0.0,0.0,255,188,0.74,0.01,0.0,0.0,0.0,0.0,Potential Thread
1945,0,0.0,0.0,197,5,0.03,0.07,0.0,255,5,0.02,0.07,0.0,0.0,1.0,1.0,Normal Package
1946,0,300.0,4142.0,3,3,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.03,0.33,0.0,Potential Thread
1947,0,370.0,468.0,14,14,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
1948,0,237.0,18604.0,8,9,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1949,0,291.0,320.0,3,3,1.0,0.0,0.0,55,255,1.0,0.0,0.02,0.05,0.02,0.0,Potential Thread
1950,0,162.0,434.0,1,1,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.04,0.0,0.0,Potential Thread
1951,0,327.0,182.0,19,19,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1952,11854,80.0,929.0,1,1,1.0,0.0,0.0,101,16,0.16,0.05,0.01,0.0,0.0,0.0,Normal Package
1953,0,0.0,0.0,150,16,0.11,0.05,0.0,255,2,0.01,0.08,0.0,0.0,1.0,1.0,Normal Package
1954,0,282.0,1227.0,4,4,1.0,0.0,0.0,166,166,1.0,0.0,0.01,0.0,0.0,0.0,Normal Package
1955,0,0.0,0.0,313,1,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,Potential Thread
1956,0,0.0,0.0,422,1,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,Potential Thread
1957,0,0.0,0.0,123,8,0.07,0.07,0.0,255,8,0.03,0.06,0.0,0.0,1.0,1.0,Potential Thread
1958,0,45.0,82.0,169,171,1.0,0.0,0.01,255,230,0.9,0.01,0.0,0.0,0.0,0.0,Potential Thread
1959,0,197.0,310.0,1,1,1.0,0.0,0.0,164,255,1.0,0.0,0.01,0.03,0.0,0.0,Normal Package
1960,0,0.0,0.0,2,2,1.0,0.0,0.0,240,136,0.5700000000000001,0.03,0.01,0.0,0.0,0.01,Potential Thread
1961,0,320.0,269.0,15,21,1.0,0.0,0.14,113,255,1.0,0.0,0.01,0.03,0.0,0.0,Normal Package
1962,0,364.0,236.0,33,33,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
1963,0,1.0,0.0,18,16,0.89,0.17,0.0,255,16,0.06,0.75,0.29,0.0,0.1,0.0,Normal Package
1964,0,0.0,0.0,211,4,0.02,0.06,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,Normal Package
1965,0,202.0,1080.0,26,26,1.0,0.0,0.0,26,255,1.0,0.0,0.04,0.05,0.0,0.0,Potential Thread
1966,0,0.0,0.0,12,7,0.58,0.17,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,Normal Package
1967,5036,999999.99,0.0,1,1,1.0,0.0,0.0,11,43,0.91,0.18,1.0,0.12,0.0,0.0,Potential Thread
1968,0,8.0,0.0,1,27,1.0,0.0,1.0,1,53,1.0,0.0,1.0,0.51,0.0,0.0,Potential Thread
1969,0,251.0,870.0,13,13,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
1970,0,247.0,1244.0,2,2,1.0,0.0,0.0,22,255,1.0,0.0,0.05,0.04,0.0,0.0,Potential Thread
1971,0,755.0,327.0,1,1,1.0,0.0,0.0,255,121,0.47000000000000003,0.01,0.0,0.0,0.0,0.0,Normal Package
1972,0,54540.0,8314.0,4,4,1.0,0.0,0.0,104,104,1.0,0.0,0.01,0.0,0.0,0.0,Potential Thread
1973,0,0.0,0.0,285,16,0.06,0.06,0.0,255,16,0.06,0.07,0.0,0.0,0.0,0.0,Potential Thread
1974,0,0.0,0.0,1,1,1.0,0.0,0.0,255,1,0.0,0.63,1.0,0.0,0.0,0.0,Potential Thread
1975,0,0.0,0.0,297,8,0.03,0.05,0.0,255,8,0.03,0.05,0.0,0.0,1.0,1.0,Potential Thread
1976,0,0.0,0.0,191,13,0.07,0.07,0.0,255,13,0.05,0.09,0.0,0.0,1.0,1.0,Normal Package
1977,0,214.0,3859.0,1,1,1.0,0.0,0.0,33,255,1.0,0.0,0.03,0.01,0.0,0.0,Potential Thread
1978,0,859.0,404.0,1,3,1.0,0.0,1.0,85,190,0.87,0.04,0.01,0.01,0.0,0.0,Normal Package
1979,0,644.0,334.0,1,4,1.0,0.0,1.0,153,191,0.74,0.03,0.01,0.01,0.0,0.0,Normal Package
1980,0,11376.0,0.0,3,3,1.0,0.0,0.0,228,85,0.35000000000000003,0.09,0.4,0.02,0.01,0.02,Normal Package
1981,0,0.0,0.0,114,12,0.11,0.07,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,Normal Package
1982,0,248.0,10403.0,6,6,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1983,0,0.0,0.0,103,13,0.13,0.06,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,Potential Thread
1984,0,42.0,78.0,242,242,1.0,0.01,0.01,255,254,1.0,0.01,0.0,0.0,0.0,0.0,Normal Package
1985,0,0.0,0.0,136,11,0.08,0.06,0.0,255,9,0.04,0.07,0.0,0.0,1.0,1.0,Normal Package
1986,0,0.0,0.0,148,1,0.01,1.0,0.0,255,1,0.0,0.61,0.0,0.0,0.0,0.0,Potential Thread
1987,0,184.0,1831.0,7,8,1.0,0.0,0.25,255,248,0.97,0.01,0.0,0.0,0.0,0.0,Normal Package
1988,0,296.0,1182.0,9,9,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.05,0.0,0.0,Potential Thread
1989,0,43.0,145.0,63,141,1.0,0.0,0.01,239,119,0.5,0.02,0.0,0.0,0.0,0.0,Potential Thread
1990,0,0.0,0.0,298,10,0.03,0.04,0.0,255,10,0.04,0.05,0.0,0.0,1.0,1.0,Normal Package
1991,12,42.0,42.0,1,1,1.0,0.0,0.0,255,245,0.96,0.01,0.0,0.0,0.0,0.0,Potential Thread
1992,27,246.0,772.0,2,1,0.5,1.0,0.0,251,44,0.18,0.03,0.0,0.0,0.01,0.0,Potential Thread
1993,0,0.0,0.0,246,20,0.08,0.07,0.0,255,20,0.08,0.07,0.0,0.0,0.0,0.0,Normal Package
1994,0,0.0,0.0,202,2,0.01,0.06,0.0,255,20,0.08,0.09,0.0,0.0,1.0,1.0,Normal Package
1995,0,226.0,1429.0,3,3,1.0,0.0,0.0,115,255,1.0,0.0,0.01,0.01,0.0,0.0,Normal Package
1996,0,296.0,655.0,52,52,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
1997,0,1032.0,0.0,510,510,1.0,0.0,0.0,255,216,0.85,0.09,0.85,0.0,0.0,0.0,Normal Package
1998,0,0.0,0.0,108,7,0.06,0.08,0.0,255,7,0.03,0.06,0.0,0.0,1.0,1.0,Potential Thread
1999,0,346.0,2445.0,3,3,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
2000,0,0.0,0.0,137,24,0.18,0.04,0.0,255,24,0.09,0.05,0.0,0.0,1.0,1.0,Normal Package
2001,0,0.0,0.0,272,15,0.06,0.06,0.0,255,15,0.06,0.07,0.0,0.0,0.0,0.0,Normal Package
2002,0,44.0,130.0,91,171,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
2003,0,0.0,0.0,124,19,0.15,0.05,0.0,255,19,0.07,0.05,0.0,0.0,1.0,1.0,Normal Package
2004,0,28.0,0.0,81,81,1.0,0.0,0.0,255,81,0.32,0.02,0.32,0.0,0.0,0.0,Potential Thread
2005,0,0.0,0.0,2,3,1.0,0.0,0.67,12,255,1.0,0.0,0.08,0.22,0.0,0.0,Normal Package
2006,21747,1.0,0.0,1,1,1.0,0.0,0.0,255,1,0.0,0.74,1.0,0.0,0.0,0.0,Normal Package
2007,0,45.0,75.0,319,319,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
2008,0,12286.0,0.0,4,4,1.0,0.0,0.0,140,54,0.24,0.04,0.24,0.04,0.0,0.0,Normal Package
2009,1,0.0,4.0,1,1,1.0,0.0,0.0,11,11,1.0,0.0,0.09,0.0,0.0,0.0,Potential Thread
2010,0,1032.0,0.0,511,510,1.0,0.0,0.0,255,128,0.5,0.05,0.5,0.0,0.0,0.0,Potential Thread
2011,0,0.0,0.0,173,14,0.08,0.06,0.0,255,3,0.01,0.07,0.0,0.0,1.0,1.0,Potential Thread
2012,0,208.0,1240.0,8,10,1.0,0.0,0.30000000000000004,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Potential Thread
2013,0,0.0,0.0,121,11,0.09,0.06,0.0,255,11,0.04,0.05,0.0,0.0,1.0,1.0,Normal Package
2014,1,1299.0,333.0,1,3,1.0,0.0,1.0,87,141,0.5700000000000001,0.05,0.01,0.02,0.0,0.0,Potential Thread
2015,0,350.0,633.0,5,6,1.0,0.0,0.33,192,255,1.0,0.0,0.01,0.04,0.0,0.0,Potential Thread
2016,0,0.0,0.0,229,14,0.06,0.07,0.0,255,14,0.05,0.08,0.0,0.0,1.0,1.0,Normal Package
2017,0,237.0,607.0,5,5,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,Normal Package
2018,0,0.0,0.0,122,1,0.01,0.07,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,Normal Package
2019,0,0.0,0.0,204,18,0.09,0.07,0.0,255,18,0.07,0.06,0.0,0.0,1.0,1.0,Potential Thread
2020,0,0.0,0.0,297,8,0.03,0.05,0.0,255,3,0.01,0.07,0.0,0.0,1.0,1.0,Potential Thread
2021,0,0.0,0.0,19,3,0.16,0.21,0.0,255,63,0.25,0.02,0.0,0.0,1.0,1.0,Normal Package
2022,0,43.0,43.0,2,5,1.0,0.0,0.6000000000000001,255,253,0.99,0.01,0.0,0.0,0.0,0.0,Potential Thread
2023,0,0.0,0.0,73,17,0.23,0.05,0.0,155,40,0.25,0.03,0.02,0.05,0.99,0.93,Potential Thread
2024,0,0.0,0.0,58,18,0.31,0.07,0.0,255,66,0.26,0.02,0.0,0.0,1.0,1.0,Potential Thread
